Output format is csv.
o_orderkey,o_orderpriority
4205380,1-URGENT
4205383,3-MEDIUM
4205408,3-MEDIUM
4205409,5-LOW
4205411,1-URGENT
4205414,1-URGENT
4205442,1-URGENT
4205445,3-MEDIUM
4205447,1-URGENT
4205472,1-URGENT
4205474,2-HIGH
4205477,2-HIGH
4205504,3-MEDIUM
4205505,1-URGENT
4205508,3-MEDIUM
4205510,4-NOT SPECIFIED
4205537,2-HIGH
4205538,3-MEDIUM
4205541,1-URGENT
4205542,4-NOT SPECIFIED
4205543,2-HIGH
4205568,5-LOW
4205573,1-URGENT
4205574,4-NOT SPECIFIED
4205600,1-URGENT
4205603,5-LOW
4205604,1-URGENT
4205605,1-URGENT
4205607,2-HIGH
4205632,1-URGENT
4205633,2-HIGH
4205635,1-URGENT
4205637,1-URGENT
4205664,4-NOT SPECIFIED
4205666,4-NOT SPECIFIED
4205668,5-LOW
4205669,2-HIGH
4205670,5-LOW
4205671,5-LOW
4205697,3-MEDIUM
4205702,2-HIGH
4205728,1-URGENT
4205729,4-NOT SPECIFIED
4205731,1-URGENT
4205732,1-URGENT
4205734,3-MEDIUM
4205735,3-MEDIUM
4205760,5-LOW
4205761,5-LOW
4205762,1-URGENT
4205763,2-HIGH
4205767,3-MEDIUM
4205792,1-URGENT
4205793,1-URGENT
4205794,3-MEDIUM
4205795,4-NOT SPECIFIED
4205799,1-URGENT
4205824,3-MEDIUM
4205825,1-URGENT
4205827,4-NOT SPECIFIED
4205828,4-NOT SPECIFIED
4205829,1-URGENT
4205830,3-MEDIUM
4205831,1-URGENT
4205856,5-LOW
4205857,2-HIGH
4205858,2-HIGH
4205859,5-LOW
4205863,5-LOW
4205888,1-URGENT
4205891,4-NOT SPECIFIED
4205892,3-MEDIUM
4205895,5-LOW
4205921,1-URGENT
4205923,5-LOW
4205924,2-HIGH
4205926,2-HIGH
4205927,3-MEDIUM
4205952,3-MEDIUM
4205953,3-MEDIUM
4205957,1-URGENT
4205984,2-HIGH
4205985,5-LOW
4205988,1-URGENT
4205990,5-LOW
4205991,3-MEDIUM
4206017,1-URGENT
4206018,2-HIGH
4206019,5-LOW
4206020,1-URGENT
4206022,1-URGENT
4206023,2-HIGH
4206049,3-MEDIUM
4206050,4-NOT SPECIFIED
4206051,4-NOT SPECIFIED
4206052,1-URGENT
4206053,5-LOW
4206055,1-URGENT
4206081,4-NOT SPECIFIED
4206082,1-URGENT
4206086,5-LOW
4206087,4-NOT SPECIFIED
4206112,2-HIGH
4206113,5-LOW
4206114,1-URGENT
4206115,1-URGENT
4206119,3-MEDIUM
4206144,1-URGENT
4206146,4-NOT SPECIFIED
4206147,1-URGENT
4206148,4-NOT SPECIFIED
4206150,5-LOW
4206176,2-HIGH
4206178,1-URGENT
4206180,3-MEDIUM
4206182,1-URGENT
4206208,4-NOT SPECIFIED
4206211,1-URGENT
4206214,4-NOT SPECIFIED
4206242,4-NOT SPECIFIED
4206243,3-MEDIUM
4206246,1-URGENT
4206247,1-URGENT
4206273,4-NOT SPECIFIED
4206274,5-LOW
4206275,1-URGENT
4206277,3-MEDIUM
4206278,2-HIGH
4206304,1-URGENT
4206305,3-MEDIUM
4206306,4-NOT SPECIFIED
4206307,3-MEDIUM
4206308,1-URGENT
4206309,3-MEDIUM
4206336,4-NOT SPECIFIED
4206338,1-URGENT
4206339,2-HIGH
4206341,1-URGENT
4206342,4-NOT SPECIFIED
4206368,1-URGENT
4206370,1-URGENT
4206374,1-URGENT
4206375,4-NOT SPECIFIED
4206400,4-NOT SPECIFIED
4206403,4-NOT SPECIFIED
4206406,5-LOW
4206435,1-URGENT
4206436,1-URGENT
4206437,3-MEDIUM
4206439,3-MEDIUM
4206467,5-LOW
4206471,5-LOW
4206496,1-URGENT
4206498,4-NOT SPECIFIED
4206500,1-URGENT
4206501,1-URGENT
4206503,5-LOW
4206528,1-URGENT
4206530,4-NOT SPECIFIED
4206531,1-URGENT
4206533,1-URGENT
4206534,1-URGENT
4206560,1-URGENT
4206561,2-HIGH
4206562,1-URGENT
4206563,5-LOW
4206565,1-URGENT
4206566,1-URGENT
4206567,1-URGENT
4206592,2-HIGH
4206596,1-URGENT
4206597,1-URGENT
4206598,3-MEDIUM
4206624,1-URGENT
4206625,5-LOW
4206627,3-MEDIUM
4206628,4-NOT SPECIFIED
4206629,5-LOW
4206630,2-HIGH
4206656,2-HIGH
4206657,3-MEDIUM
4206658,5-LOW
4206659,1-URGENT
4206663,3-MEDIUM
4206689,5-LOW
4206693,4-NOT SPECIFIED
4206694,2-HIGH
4206695,1-URGENT
4206720,3-MEDIUM
4206723,1-URGENT
4206725,3-MEDIUM
4206726,3-MEDIUM
4206752,1-URGENT
4206756,3-MEDIUM
4206757,4-NOT SPECIFIED
4206759,3-MEDIUM
4206784,1-URGENT
4206785,1-URGENT
4206786,2-HIGH
4206787,1-URGENT
4206789,4-NOT SPECIFIED
4206790,5-LOW
4206791,1-URGENT
4206816,1-URGENT
4206817,3-MEDIUM
4206818,1-URGENT
4206821,2-HIGH
4206822,5-LOW
4206848,3-MEDIUM
4206850,4-NOT SPECIFIED
4206852,3-MEDIUM
4206881,2-HIGH
4206883,3-MEDIUM
4206884,2-HIGH
4206913,1-URGENT
4206914,2-HIGH
4206917,5-LOW
4206944,1-URGENT
4206946,2-HIGH
4206947,1-URGENT
4206948,3-MEDIUM
4206949,1-URGENT
4206951,1-URGENT
4206977,1-URGENT
4206979,2-HIGH
4206981,1-URGENT
4206982,1-URGENT
4206983,1-URGENT
4207008,4-NOT SPECIFIED
4207009,1-URGENT
4207010,5-LOW
4207011,3-MEDIUM
4207042,3-MEDIUM
4207043,1-URGENT
4207044,4-NOT SPECIFIED
4207046,1-URGENT
4207073,1-URGENT
4207074,1-URGENT
4207075,4-NOT SPECIFIED
4207078,4-NOT SPECIFIED
4207104,3-MEDIUM
4207106,4-NOT SPECIFIED
4207109,2-HIGH
4207110,1-URGENT
4207111,1-URGENT
4207136,1-URGENT
4207137,1-URGENT
4207138,2-HIGH
4207139,1-URGENT
4207140,2-HIGH
4207141,4-NOT SPECIFIED
4207142,2-HIGH
4207168,5-LOW
4207170,1-URGENT
4207171,5-LOW
4207172,4-NOT SPECIFIED
4207173,4-NOT SPECIFIED
4207174,4-NOT SPECIFIED
4207201,5-LOW
4207203,1-URGENT
4207204,3-MEDIUM
4207205,2-HIGH
4207207,4-NOT SPECIFIED
4207232,1-URGENT
4207233,1-URGENT
4207236,2-HIGH
4207237,3-MEDIUM
4207238,3-MEDIUM
4207239,4-NOT SPECIFIED
4207264,4-NOT SPECIFIED
4207265,4-NOT SPECIFIED
4207266,1-URGENT
4207296,5-LOW
4207297,3-MEDIUM
4207298,1-URGENT
4207299,5-LOW
4207301,1-URGENT
4207302,1-URGENT
4207329,1-URGENT
4207331,4-NOT SPECIFIED
4207332,1-URGENT
4207333,3-MEDIUM
4207334,4-NOT SPECIFIED
4207335,1-URGENT
4207360,4-NOT SPECIFIED
4207361,1-URGENT
4207362,1-URGENT
4207365,4-NOT SPECIFIED
4207366,2-HIGH
4207367,1-URGENT
4207392,2-HIGH
4207393,1-URGENT
4207394,1-URGENT
4207396,3-MEDIUM
4207397,1-URGENT
4207399,5-LOW
4207424,1-URGENT
4207426,5-LOW
4207428,3-MEDIUM
4207431,2-HIGH
4207456,2-HIGH
4207457,5-LOW
4207458,1-URGENT
4207459,5-LOW
4207462,1-URGENT
4207463,3-MEDIUM
4207488,4-NOT SPECIFIED
4207489,2-HIGH
4207490,4-NOT SPECIFIED
4207495,5-LOW
4207520,2-HIGH
4207521,4-NOT SPECIFIED
4207522,4-NOT SPECIFIED
4207523,4-NOT SPECIFIED
4207524,1-URGENT
4207525,2-HIGH
4207526,4-NOT SPECIFIED
4207553,2-HIGH
4207554,2-HIGH
4207556,5-LOW
4207557,3-MEDIUM
4207558,4-NOT SPECIFIED
4207584,3-MEDIUM
4207585,3-MEDIUM
4207586,5-LOW
4207591,1-URGENT
4207618,1-URGENT
4207619,1-URGENT
4207621,5-LOW
4207622,2-HIGH
4207623,1-URGENT
4207648,4-NOT SPECIFIED
4207649,1-URGENT
4207653,1-URGENT
4207655,3-MEDIUM
4207680,5-LOW
4207681,3-MEDIUM
4207682,3-MEDIUM
4207683,4-NOT SPECIFIED
4207684,4-NOT SPECIFIED
4207687,1-URGENT
4207712,5-LOW
4207715,3-MEDIUM
4207716,2-HIGH
4207717,4-NOT SPECIFIED
4207718,1-URGENT
4207719,4-NOT SPECIFIED
4207745,2-HIGH
4207746,3-MEDIUM
4207748,2-HIGH
4207749,1-URGENT
4207751,2-HIGH
4207776,5-LOW
4207777,3-MEDIUM
4207780,5-LOW
4207783,1-URGENT
4207808,1-URGENT
4207809,5-LOW
4207810,1-URGENT
4207811,1-URGENT
4207812,3-MEDIUM
4207813,2-HIGH
4207815,4-NOT SPECIFIED
4207840,5-LOW
4207842,1-URGENT
4207843,3-MEDIUM
4207844,2-HIGH
4207846,2-HIGH
4207873,1-URGENT
4207876,5-LOW
4207878,4-NOT SPECIFIED
4207879,5-LOW
4207904,1-URGENT
4207905,4-NOT SPECIFIED
4207907,1-URGENT
4207908,1-URGENT
4207909,1-URGENT
4207910,1-URGENT
4207911,5-LOW
4207938,1-URGENT
4207939,5-LOW
4207940,1-URGENT
4207941,1-URGENT
4207943,1-URGENT
4207970,1-URGENT
4207973,5-LOW
4207974,1-URGENT
4207975,5-LOW
4208000,2-HIGH
4208001,2-HIGH
4208002,1-URGENT
4208006,1-URGENT
4208007,2-HIGH
4208033,1-URGENT
4208038,4-NOT SPECIFIED
4208064,4-NOT SPECIFIED
4208065,2-HIGH
4208066,3-MEDIUM
4208067,1-URGENT
4208069,2-HIGH
4208070,1-URGENT
4208096,3-MEDIUM
4208097,1-URGENT
4208099,1-URGENT
4208100,3-MEDIUM
4208101,4-NOT SPECIFIED
4208102,1-URGENT
4208128,5-LOW
4208129,4-NOT SPECIFIED
4208130,1-URGENT
4208132,2-HIGH
4208133,4-NOT SPECIFIED
4208135,4-NOT SPECIFIED
4208160,3-MEDIUM
4208161,1-URGENT
4208164,5-LOW
4208166,4-NOT SPECIFIED
4208167,2-HIGH
4208196,1-URGENT
4208198,4-NOT SPECIFIED
4208199,2-HIGH
4208224,5-LOW
4208225,4-NOT SPECIFIED
4208226,2-HIGH
4208227,1-URGENT
4208229,4-NOT SPECIFIED
4208256,1-URGENT
4208257,2-HIGH
4208260,1-URGENT
4208261,1-URGENT
4208263,4-NOT SPECIFIED
4208288,1-URGENT
4208292,3-MEDIUM
4208293,5-LOW
4208294,3-MEDIUM
4208320,1-URGENT
4208323,3-MEDIUM
4208326,4-NOT SPECIFIED
4208327,1-URGENT
4208352,1-URGENT
4208353,3-MEDIUM
4208356,4-NOT SPECIFIED
4208359,4-NOT SPECIFIED
4208385,5-LOW
4208386,5-LOW
4208387,2-HIGH
4208389,2-HIGH
4208391,2-HIGH
4208421,2-HIGH
4208422,5-LOW
4208423,2-HIGH
4208448,1-URGENT
4208450,3-MEDIUM
4208451,5-LOW
4208454,1-URGENT
4208455,3-MEDIUM
4208480,2-HIGH
4208481,1-URGENT
4208482,1-URGENT
4208484,3-MEDIUM
4208486,4-NOT SPECIFIED
4208487,1-URGENT
4208512,1-URGENT
4208513,4-NOT SPECIFIED
4208514,5-LOW
4208516,2-HIGH
4208518,1-URGENT
4208545,1-URGENT
4208546,3-MEDIUM
4208547,2-HIGH
4208548,5-LOW
4208550,5-LOW
4208551,1-URGENT
4208576,1-URGENT
4208578,3-MEDIUM
4208579,1-URGENT
4208580,4-NOT SPECIFIED
4208581,1-URGENT
4208582,4-NOT SPECIFIED
4208610,4-NOT SPECIFIED
4208611,2-HIGH
4208612,3-MEDIUM
4208613,4-NOT SPECIFIED
4208614,4-NOT SPECIFIED
4208640,1-URGENT
4208641,1-URGENT
4208644,1-URGENT
4208645,2-HIGH
4208646,3-MEDIUM
4208647,1-URGENT
4208674,4-NOT SPECIFIED
4208675,4-NOT SPECIFIED
4208676,2-HIGH
4208677,1-URGENT
4208678,1-URGENT
4208705,4-NOT SPECIFIED
4208708,2-HIGH
4208709,1-URGENT
4208710,1-URGENT
4208711,2-HIGH
4208736,3-MEDIUM
4208739,1-URGENT
4208740,3-MEDIUM
4208741,5-LOW
4208742,5-LOW
4208769,5-LOW
4208770,5-LOW
4208772,4-NOT SPECIFIED
4208775,1-URGENT
4208800,1-URGENT
4208801,1-URGENT
4208832,1-URGENT
4208833,5-LOW
4208834,1-URGENT
4208835,1-URGENT
4208837,3-MEDIUM
4208838,2-HIGH
4208839,1-URGENT
4208864,2-HIGH
4208865,3-MEDIUM
4208866,5-LOW
4208868,1-URGENT
4208870,1-URGENT
4208871,2-HIGH
4208896,2-HIGH
4208897,2-HIGH
4208898,1-URGENT
4208899,5-LOW
4208900,4-NOT SPECIFIED
4208901,3-MEDIUM
4208902,1-URGENT
4208929,1-URGENT
4208931,4-NOT SPECIFIED
4208934,1-URGENT
4208935,5-LOW
4208960,1-URGENT
4208961,3-MEDIUM
4208964,1-URGENT
4208965,3-MEDIUM
4208993,5-LOW
4208994,4-NOT SPECIFIED
4208996,4-NOT SPECIFIED
4208997,5-LOW
4208998,3-MEDIUM
4209024,4-NOT SPECIFIED
4209027,5-LOW
4209028,1-URGENT
4209029,1-URGENT
4209030,1-URGENT
4209031,1-URGENT
4209057,1-URGENT
4209058,5-LOW
4209059,5-LOW
4209060,5-LOW
4209061,3-MEDIUM
4209063,4-NOT SPECIFIED
4209089,1-URGENT
4209091,3-MEDIUM
4209092,1-URGENT
4209093,5-LOW
4209094,5-LOW
4209120,5-LOW
4209121,2-HIGH
4209122,1-URGENT
4209124,2-HIGH
4209152,5-LOW
4209155,1-URGENT
4209156,1-URGENT
4209157,1-URGENT
4209158,2-HIGH
4209159,1-URGENT
4209184,5-LOW
4209185,2-HIGH
4209186,1-URGENT
4209187,1-URGENT
4209188,1-URGENT
4209189,4-NOT SPECIFIED
4209190,3-MEDIUM
4209191,1-URGENT
4209216,5-LOW
4209217,1-URGENT
4209219,1-URGENT
4209220,5-LOW
4209221,4-NOT SPECIFIED
4209223,1-URGENT
4209248,3-MEDIUM
4209250,2-HIGH
4209253,2-HIGH
4209281,1-URGENT
4209282,5-LOW
4209283,5-LOW
4209284,2-HIGH
4209285,4-NOT SPECIFIED
4209286,5-LOW
4209287,1-URGENT
4209314,5-LOW
4209316,4-NOT SPECIFIED
4209317,4-NOT SPECIFIED
4209319,4-NOT SPECIFIED
4209344,2-HIGH
4209346,3-MEDIUM
4209348,5-LOW
4209349,5-LOW
4209351,1-URGENT
4209376,4-NOT SPECIFIED
4209377,3-MEDIUM
4209378,1-URGENT
4209380,4-NOT SPECIFIED
4209381,3-MEDIUM
4209382,2-HIGH
4209408,4-NOT SPECIFIED
4209411,3-MEDIUM
4209413,4-NOT SPECIFIED
4209414,1-URGENT
4209440,1-URGENT
4209442,1-URGENT
4209443,1-URGENT
4209445,1-URGENT
4209447,5-LOW
4209472,4-NOT SPECIFIED
4209475,3-MEDIUM
4209477,4-NOT SPECIFIED
4209504,3-MEDIUM
4209506,1-URGENT
4209536,2-HIGH
4209538,3-MEDIUM
4209540,2-HIGH
4209541,1-URGENT
4209542,3-MEDIUM
4209569,3-MEDIUM
4209572,4-NOT SPECIFIED
4209600,1-URGENT
4209601,5-LOW
4209602,5-LOW
4209603,3-MEDIUM
4209604,4-NOT SPECIFIED
4209605,3-MEDIUM
4209606,1-URGENT
4209607,1-URGENT
4209632,4-NOT SPECIFIED
4209634,3-MEDIUM
4209635,3-MEDIUM
4209637,1-URGENT
4209664,3-MEDIUM
4209665,3-MEDIUM
4209667,3-MEDIUM
4209668,3-MEDIUM
4209669,4-NOT SPECIFIED
4209670,5-LOW
4209671,2-HIGH
4209696,1-URGENT
4209697,1-URGENT
4209700,1-URGENT
4209701,4-NOT SPECIFIED
4209702,3-MEDIUM
4209703,3-MEDIUM
4209728,4-NOT SPECIFIED
4209729,1-URGENT
4209730,1-URGENT
4209731,3-MEDIUM
4209733,1-URGENT
4209734,4-NOT SPECIFIED
4209735,3-MEDIUM
4209761,1-URGENT
4209762,1-URGENT
4209764,2-HIGH
4209765,1-URGENT
4209766,5-LOW
4209767,2-HIGH
4209792,4-NOT SPECIFIED
4209793,5-LOW
4209794,2-HIGH
4209795,3-MEDIUM
4209796,2-HIGH
4209798,5-LOW
4209799,5-LOW
4209825,2-HIGH
4209826,1-URGENT
4209827,3-MEDIUM
4209828,5-LOW
4209830,1-URGENT
4209831,4-NOT SPECIFIED
4209856,4-NOT SPECIFIED
4209857,2-HIGH
4209859,5-LOW
4209888,1-URGENT
4209889,3-MEDIUM
4209890,1-URGENT
4209891,2-HIGH
4209893,3-MEDIUM
4209921,4-NOT SPECIFIED
4209922,3-MEDIUM
4209923,1-URGENT
4209924,4-NOT SPECIFIED
4209925,4-NOT SPECIFIED
4209927,1-URGENT
4209954,1-URGENT
4209957,1-URGENT
4209959,1-URGENT
4209984,5-LOW
4209987,3-MEDIUM
4209988,3-MEDIUM
4209989,5-LOW
4209991,1-URGENT
4210016,3-MEDIUM
4210017,5-LOW
4210018,1-URGENT
4210019,1-URGENT
4210020,3-MEDIUM
4210021,1-URGENT
4210022,4-NOT SPECIFIED
4210048,5-LOW
4210051,1-URGENT
4210052,3-MEDIUM
4210053,5-LOW
4210054,2-HIGH
4210080,5-LOW
4210081,5-LOW
4210082,3-MEDIUM
4210083,2-HIGH
4210084,4-NOT SPECIFIED
4210085,2-HIGH
4210086,1-URGENT
4210112,3-MEDIUM
4210115,3-MEDIUM
4210118,5-LOW
4210119,1-URGENT
4210145,4-NOT SPECIFIED
4210146,1-URGENT
4210147,1-URGENT
4210150,2-HIGH
4210151,5-LOW
4210176,1-URGENT
4210177,5-LOW
4210179,2-HIGH
4210180,3-MEDIUM
4210181,1-URGENT
4210183,3-MEDIUM
4210208,3-MEDIUM
4210210,1-URGENT
4210211,3-MEDIUM
4210212,3-MEDIUM
4210213,1-URGENT
4210214,3-MEDIUM
4210240,4-NOT SPECIFIED
4210241,4-NOT SPECIFIED
4210242,3-MEDIUM
4210243,4-NOT SPECIFIED
4210244,4-NOT SPECIFIED
4210245,1-URGENT
4210247,1-URGENT
4210272,5-LOW
4210273,1-URGENT
4210275,1-URGENT
4210277,1-URGENT
4210279,2-HIGH
4210304,2-HIGH
4210308,3-MEDIUM
4210309,1-URGENT
4210311,3-MEDIUM
4210338,3-MEDIUM
4210340,5-LOW
4210342,1-URGENT
4210343,5-LOW
4210370,5-LOW
4210373,1-URGENT
4210374,2-HIGH
4210400,2-HIGH
4210401,1-URGENT
4210402,4-NOT SPECIFIED
4210403,1-URGENT
4210404,4-NOT SPECIFIED
4210406,5-LOW
4210407,1-URGENT
4210432,3-MEDIUM
4210433,3-MEDIUM
4210434,1-URGENT
4210435,2-HIGH
4210438,1-URGENT
4210464,1-URGENT
4210466,3-MEDIUM
4210468,2-HIGH
4210471,1-URGENT
4210497,1-URGENT
4210500,1-URGENT
4210503,2-HIGH
4210528,1-URGENT
4210529,2-HIGH
4210531,1-URGENT
4210533,5-LOW
4210534,1-URGENT
4210535,4-NOT SPECIFIED
4210560,4-NOT SPECIFIED
4210561,1-URGENT
4210563,3-MEDIUM
4210565,5-LOW
4210593,5-LOW
4210594,4-NOT SPECIFIED
4210596,5-LOW
4210597,1-URGENT
4210598,1-URGENT
4210599,5-LOW
4210624,2-HIGH
4210627,4-NOT SPECIFIED
4210629,1-URGENT
4210630,1-URGENT
4210657,5-LOW
4210658,4-NOT SPECIFIED
4210688,2-HIGH
4210689,4-NOT SPECIFIED
4210690,5-LOW
4210692,3-MEDIUM
4210693,1-URGENT
4210721,5-LOW
4210722,3-MEDIUM
4210723,1-URGENT
4210724,1-URGENT
4210727,1-URGENT
4210752,1-URGENT
4210758,1-URGENT
4210784,3-MEDIUM
4210786,2-HIGH
4210788,1-URGENT
4210790,4-NOT SPECIFIED
4210817,2-HIGH
4210818,3-MEDIUM
4210821,1-URGENT
4210822,3-MEDIUM
4210851,4-NOT SPECIFIED
4210852,1-URGENT
4210853,5-LOW
4210855,1-URGENT
4210881,5-LOW
4210882,2-HIGH
4210883,3-MEDIUM
4210884,1-URGENT
4210887,1-URGENT
4210913,4-NOT SPECIFIED
4210914,4-NOT SPECIFIED
4210915,2-HIGH
4210916,4-NOT SPECIFIED
4210917,2-HIGH
4210945,1-URGENT
4210948,3-MEDIUM
4210950,5-LOW
4210976,1-URGENT
4210978,1-URGENT
4210981,4-NOT SPECIFIED
4210982,2-HIGH
4210983,1-URGENT
4211008,5-LOW
4211009,1-URGENT
4211010,3-MEDIUM
4211011,1-URGENT
4211013,4-NOT SPECIFIED
4211015,5-LOW
4211040,3-MEDIUM
4211041,1-URGENT
4211042,5-LOW
4211043,2-HIGH
4211046,4-NOT SPECIFIED
4211047,1-URGENT
4211073,4-NOT SPECIFIED
4211074,1-URGENT
4211075,1-URGENT
4211077,1-URGENT
4211078,5-LOW
4211105,1-URGENT
4211106,3-MEDIUM
4211107,1-URGENT
4211108,2-HIGH
4211109,1-URGENT
4211110,1-URGENT
4211138,1-URGENT
4211139,4-NOT SPECIFIED
4211143,3-MEDIUM
4211169,2-HIGH
4211170,1-URGENT
4211171,1-URGENT
4211175,2-HIGH
4211200,5-LOW
4211201,3-MEDIUM
4211202,1-URGENT
4211206,3-MEDIUM
4211232,4-NOT SPECIFIED
4211234,5-LOW
4211236,3-MEDIUM
4211239,2-HIGH
4211264,1-URGENT
4211265,3-MEDIUM
4211266,4-NOT SPECIFIED
4211269,2-HIGH
4211270,1-URGENT
4211271,1-URGENT
4211297,2-HIGH
4211300,5-LOW
4211303,2-HIGH
4211328,1-URGENT
4211329,3-MEDIUM
4211333,4-NOT SPECIFIED
4211334,1-URGENT
4211360,1-URGENT
4211361,3-MEDIUM
4211362,1-URGENT
4211367,2-HIGH
4211392,2-HIGH
4211393,5-LOW
4211395,3-MEDIUM
4211397,5-LOW
4211398,4-NOT SPECIFIED
4211425,3-MEDIUM
4211427,5-LOW
4211429,1-URGENT
4211431,4-NOT SPECIFIED
4211456,1-URGENT
4211458,2-HIGH
4211461,1-URGENT
4211462,3-MEDIUM
4211463,2-HIGH
4211494,3-MEDIUM
4211495,3-MEDIUM
4211520,1-URGENT
4211521,2-HIGH
4211523,4-NOT SPECIFIED
4211524,1-URGENT
4211525,3-MEDIUM
4211552,1-URGENT
4211554,3-MEDIUM
4211555,3-MEDIUM
4211584,2-HIGH
4211585,3-MEDIUM
4211586,3-MEDIUM
4211587,4-NOT SPECIFIED
4211588,4-NOT SPECIFIED
4211590,1-URGENT
4211591,2-HIGH
4211616,3-MEDIUM
4211619,3-MEDIUM
4211620,2-HIGH
4211621,3-MEDIUM
4211622,1-URGENT
4211649,5-LOW
4211650,1-URGENT
4211651,1-URGENT
4211653,4-NOT SPECIFIED
4211682,3-MEDIUM
4211683,5-LOW
4211684,4-NOT SPECIFIED
4211685,1-URGENT
4211686,3-MEDIUM
4211687,2-HIGH
4211712,3-MEDIUM
4211713,1-URGENT
4211719,2-HIGH
4211746,1-URGENT
4211747,1-URGENT
4211748,1-URGENT
4211777,2-HIGH
4211778,2-HIGH
4211779,2-HIGH
4211780,3-MEDIUM
4211808,2-HIGH
4211809,1-URGENT
4211811,1-URGENT
4211815,1-URGENT
4211840,1-URGENT
4211841,2-HIGH
4211843,1-URGENT
4211845,1-URGENT
4211846,5-LOW
4211847,5-LOW
4211872,2-HIGH
4211875,1-URGENT
4211876,2-HIGH
4211878,1-URGENT
4211905,1-URGENT
4211910,1-URGENT
4211911,3-MEDIUM
4211936,1-URGENT
4211937,1-URGENT
4211938,2-HIGH
4211939,2-HIGH
4211940,1-URGENT
4211941,1-URGENT
4211943,2-HIGH
4211968,5-LOW
4211969,1-URGENT
4211970,3-MEDIUM
4211972,1-URGENT
4212000,5-LOW
4212001,2-HIGH
4212002,2-HIGH
4212005,4-NOT SPECIFIED
4212006,2-HIGH
4212007,5-LOW
4212033,4-NOT SPECIFIED
4212036,3-MEDIUM
4212037,3-MEDIUM
4212064,1-URGENT
4212066,5-LOW
4212068,1-URGENT
4212069,1-URGENT
4212070,1-URGENT
4212071,1-URGENT
4212097,1-URGENT
4212100,5-LOW
4212102,1-URGENT
4212103,1-URGENT
4212131,4-NOT SPECIFIED
4212133,1-URGENT
4212134,5-LOW
4212162,4-NOT SPECIFIED
4212165,2-HIGH
4212192,2-HIGH
4212193,1-URGENT
4212195,2-HIGH
4212196,3-MEDIUM
4212198,2-HIGH
4212199,1-URGENT
4212226,3-MEDIUM
4212227,1-URGENT
4212229,1-URGENT
4212230,5-LOW
4212231,5-LOW
4212256,1-URGENT
4212257,4-NOT SPECIFIED
4212258,1-URGENT
4212259,5-LOW
4212262,4-NOT SPECIFIED
4212289,2-HIGH
4212290,2-HIGH
4212291,2-HIGH
4212294,2-HIGH
4212323,2-HIGH
4212324,5-LOW
4212325,3-MEDIUM
4212326,3-MEDIUM
4212327,1-URGENT
4212354,4-NOT SPECIFIED
4212357,3-MEDIUM
4212358,1-URGENT
4212359,2-HIGH
4212386,1-URGENT
4212387,1-URGENT
4212389,3-MEDIUM
4212391,1-URGENT
4212416,1-URGENT
4212417,1-URGENT
4212418,1-URGENT
4212419,3-MEDIUM
4212420,5-LOW
4212423,2-HIGH
4212448,1-URGENT
4212449,1-URGENT
4212450,1-URGENT
4212451,1-URGENT
4212452,4-NOT SPECIFIED
4212453,3-MEDIUM
4212454,2-HIGH
4212480,5-LOW
4212481,4-NOT SPECIFIED
4212483,5-LOW
4212484,2-HIGH
4212485,1-URGENT
4212486,1-URGENT
4212487,2-HIGH
4212513,4-NOT SPECIFIED
4212515,1-URGENT
4212516,1-URGENT
4212518,5-LOW
4212519,1-URGENT
4212545,1-URGENT
4212547,3-MEDIUM
4212548,1-URGENT
4212577,5-LOW
4212578,3-MEDIUM
4212579,1-URGENT
4212582,5-LOW
4212608,3-MEDIUM
4212611,1-URGENT
4212613,1-URGENT
4212645,2-HIGH
4212647,2-HIGH
4212673,5-LOW
4212675,5-LOW
4212679,3-MEDIUM
4212704,1-URGENT
4212706,1-URGENT
4212707,2-HIGH
4212708,3-MEDIUM
4212709,3-MEDIUM
4212711,1-URGENT
4212736,1-URGENT
4212737,2-HIGH
4212739,1-URGENT
4212740,2-HIGH
4212741,3-MEDIUM
4212742,2-HIGH
4212743,3-MEDIUM
4212768,4-NOT SPECIFIED
4212769,3-MEDIUM
4212770,4-NOT SPECIFIED
4212771,2-HIGH
4212772,5-LOW
4212774,2-HIGH
4212775,5-LOW
4212804,1-URGENT
4212833,2-HIGH
4212837,3-MEDIUM
4212839,1-URGENT
4212864,1-URGENT
4212865,2-HIGH
4212866,2-HIGH
4212867,1-URGENT
4212869,4-NOT SPECIFIED
4212871,2-HIGH
4212896,1-URGENT
4212899,2-HIGH
4212901,3-MEDIUM
4212902,3-MEDIUM
4212903,5-LOW
4212933,1-URGENT
4212934,3-MEDIUM
4212935,3-MEDIUM
4212960,3-MEDIUM
4212961,2-HIGH
4212962,1-URGENT
4212964,1-URGENT
4212992,4-NOT SPECIFIED
4212994,3-MEDIUM
4212995,2-HIGH
4212999,4-NOT SPECIFIED
4213027,2-HIGH
4213028,5-LOW
4213029,1-URGENT
4213030,2-HIGH
4213031,2-HIGH
4213057,1-URGENT
4213060,2-HIGH
4213062,3-MEDIUM
4213088,1-URGENT
4213090,2-HIGH
4213095,1-URGENT
4213120,5-LOW
4213122,1-URGENT
4213123,1-URGENT
4213124,4-NOT SPECIFIED
4213126,2-HIGH
4213152,4-NOT SPECIFIED
4213154,3-MEDIUM
4213155,4-NOT SPECIFIED
4213157,1-URGENT
4213159,1-URGENT
4213185,2-HIGH
